date_key,region,customer_segment,product_category,total_quantity,total_revenue,avg_discount,total_profit
2024-03-18,West,Consumer,Office Supplies,3,1166.0249700000002,0.01,379.66497000000015
2025-01-21,North,Corporate,Office Supplies,4,1942.10896,0.08,905.2689600000001
2023-12-26,East,Home Office,Technology,4,1602.7032000000002,0.05,1111.4632000000001
2025-04-23,North,Corporate,Technology,4,179.66608000000005,0.11,-371.4939199999999
2025-06-11,Central,Corporate,Office Supplies,2,258.8922,0.1,-193.5278
2025-01-01,South,Consumer,Office Supplies,4,1267.6141799999998,0.07,1156.01418
2024-08-28,East,Corporate,Office Supplies,4,819.043056,0.06,719.523056
2024-04-01,East,Consumer,Technology,5,1342.2454500000001,0.09,-26.00454999999988
2024-11-28,South,Home Office,Furniture,4,1627.235456,0.12,1109.9154560000002
2024-06-26,North,Home Office,Technology,2,929.04768,0.04,718.58768
2025-05-06,East,Consumer,Office Supplies,5,513.1875,0.0,109.58749999999998
2025-01-30,Central,Consumer,Furniture,8,474.89904,0.095,-1323.2009600000001
2024-02-09,North,Corporate,Technology,6,669.4406400000001,0.13,88.60064000000011
2023-01-22,Central,Home Office,Furniture,2,510.3663600000001,0.18,5.086360000000127
2024-11-08,South,Corporate,Technology,4,1176.94864,0.02,1110.02864
2023-01-08,Central,Consumer,Technology,4,202.60920800000002,0.18,-347.03079199999996
2024-06-12,North,Consumer,Office Supplies,6,1001.809475,0.175,-453.00052500000015
2024-08-24,North,Consumer,Furniture,12,2963.6699000000003,0.15000000000000002,554.0799000000001
2024-10-18,East,Corporate,Furniture,7,271.39728,0.16,-1075.0527200000001
2023-06-15,South,Consumer,Technology,3,1368.54036,0.06,1002.3603599999999
2025-04-28,East,Home Office,Office Supplies,9,1222.880085,0.17,-1136.199915
2024-08-12,Central,Home Office,Technology,5,891.5256,0.02,84.77560000000005
2025-02-12,East,Consumer,Furniture,4,856.7193599999999,0.17,203.03936
2024-01-01,Central,Consumer,Office Supplies,15,6536.640720000001,0.10666666666666667,3404.8207199999997
2023-03-13,South,Corporate,Office Supplies,3,209.14740000000003,0.12,-148.6926
2024-10-16,East,Corporate,Office Supplies,4,478.01502000000005,0.19,56.33502000000004
2024-02-19,South,Corporate,Office Supplies,3,1210.681995,0.05,784.6519949999999
2025-10-12,North,Home Office,Office Supplies,3,1357.232625,0.13,565.862625
2024-07-23,Central,Corporate,Office Supplies,3,449.16567000000003,0.15,376.92567
2024-02-11,South,Home Office,Furniture,1,180.561216,0.06,42.671216000000015
2023-01-26,East,Corporate,Furniture,6,765.072,0.0,-215.44799999999998
2025-10-25,North,Corporate,Furniture,7,2655.6222000000002,0.135,1310.6322000000002
2025-01-23,South,Home Office,Furniture,3,453.68928,0.04,-304.23071999999996
2024-06-09,North,Consumer,Furniture,3,627.6988080000001,0.12,-150.951192
2023-01-13,Central,Home Office,Office Supplies,5,448.7505749999999,0.07,98.90057499999989
2025-06-21,Central,Corporate,Furniture,4,420.0504000000001,0.16,-391.66959999999995
2024-01-19,East,Home Office,Office Supplies,8,2197.4752800000006,0.09,87.1552800000004
2024-07-09,North,Consumer,Technology,3,827.66376,0.12,777.4737600000001
2023-01-19,West,Home Office,Furniture,5,675.490725,0.09,316.740725
2024-07-28,East,Home Office,Technology,7,2028.1646,0.15,1063.6346
2025-01-20,West,Consumer,Furniture,3,33.18810000000001,0.11,-222.14189999999996
2025-09-30,Central,Corporate,Technology,4,829.6940400000001,0.18,341.4540400000001
2024-02-23,East,Home Office,Technology,8,805.6563320000001,0.05,-725.3636680000001
2024-03-07,Central,Corporate,Technology,2,129.32448000000002,0.04,-364.47551999999996
2023-02-13,East,Home Office,Furniture,8,448.6595470000001,0.09,176.12954700000006
2025-12-09,Central,Home Office,Furniture,1,420.3321660000001,0.19,215.78216600000007
2025-12-24,North,Corporate,Office Supplies,5,757.1512600000002,0.08,-577.6987399999999
2025-05-29,Central,Consumer,Office Supplies,11,1153.8518199999999,0.12,616.3218199999999
2025-03-18,North,Corporate,Furniture,4,1378.0444400000001,0.18,392.5644400000001
2024-03-04,West,Consumer,Furniture,8,1913.1618200000003,0.16,1050.4118200000003
2023-08-25,East,Consumer,Office Supplies,5,612.623,0.17,-105.22699999999986
2025-02-09,South,Home Office,Furniture,3,1169.0258250000002,0.05,741.0758250000001
2025-01-27,South,Consumer,Technology,4,349.271112,0.14,-617.488888
2023-05-16,East,Home Office,Office Supplies,6,2322.07668,0.16,749.3566800000001
2025-03-02,East,Corporate,Technology,2,381.04968,0.17,-191.83031999999997
2023-06-20,North,Corporate,Office Supplies,8,636.1262550000001,0.155,-271.83374499999985
2023-07-20,East,Home Office,Furniture,7,2318.6695630000004,0.11,1709.9495630000006
2025-08-19,Central,Consumer,Technology,3,1186.2944100000002,0.19,701.0744100000002
2024-01-06,North,Corporate,Furniture,3,625.448919,0.03,553.388919
2023-04-13,West,Corporate,Office Supplies,3,1362.9716100000003,0.09,1226.2616100000002
2025-09-28,West,Corporate,Technology,2,682.42888,0.02,259.82888
2025-09-02,Central,Home Office,Furniture,3,120.197385,0.07,-530.622615
2025-03-08,West,Corporate,Office Supplies,4,344.964576,0.14,65.08457600000003
2024-10-19,North,Consumer,Furniture,4,700.97832,0.16,149.4183200000001
2025-05-31,North,Corporate,Furniture,5,783.44475,0.11,-692.7052500000001
2025-01-02,East,Corporate,Furniture,3,510.082482,0.09,122.09248200000002
2024-02-27,North,Home Office,Technology,4,1445.76684,0.07,729.24684
2024-07-25,South,Consumer,Furniture,5,167.24925000000005,0.18,-801.15075
2023-06-22,East,Corporate,Office Supplies,5,827.5135,0.14,-659.5865000000001
2024-10-24,Central,Corporate,Furniture,5,2252.82015,0.03,1427.57015
2024-03-28,Central,Corporate,Technology,5,171.42510000000001,0.18,-1196.8249
2023-12-16,West,Corporate,Office Supplies,5,2513.2403999999997,0.06,1642.5403999999999
2024-05-08,Central,Corporate,Furniture,5,2359.47183,0.095,1061.7218299999997
2024-09-11,North,Home Office,Technology,3,668.67,0.04,462.45
2025-10-26,Central,Home Office,Technology,3,391.167711,0.01,349.917711
2025-03-21,North,Home Office,Office Supplies,2,623.71008,0.07,87.73007999999993
2025-08-16,Central,Consumer,Technology,7,1392.005475,0.15,905.7854749999999
2023-05-30,North,Home Office,Office Supplies,3,93.09795,0.15,-518.93205
2025-01-28,Central,Corporate,Technology,2,1437.6653130000002,0.09,1162.8453130000003
2025-08-30,North,Corporate,Technology,4,219.64,0.13,-469.64
2025-02-01,North,Home Office,Furniture,0,398.0137850000001,0.11,398.0137850000001
2025-09-28,North,Corporate,Office Supplies,3,219.796083,0.03,-551.1139170000001
2023-03-17,South,Home Office,Furniture,3,862.968015,0.17,766.3080150000001
2025-04-20,South,Home Office,Office Supplies,5,1770.6199500000002,0.1,447.8199500000003
2024-12-14,Central,Corporate,Office Supplies,10,588.32708,0.06,-1046.8329199999998
2026-01-11,North,Corporate,Furniture,4,888.93888,0.04,548.4988800000001
2025-12-28,East,Home Office,Furniture,8,3485.937135,0.11,3046.837135
2023-01-30,East,Home Office,Furniture,2,571.9989,0.13,279.3389
2023-10-08,East,Corporate,Technology,6,1322.51946,0.08,285.1494599999999
2025-07-12,North,Home Office,Office Supplies,4,169.57274400000003,0.01,-126.74725599999996
2024-01-03,Central,Corporate,Furniture,4,1834.3069919999998,0.135,839.5869919999999
2025-11-14,East,Corporate,Office Supplies,7,2125.2554400000004,0.02,2053.0854400000003
2024-12-18,East,Corporate,Office Supplies,6,573.53472,0.04,-873.0652799999999
2024-09-30,South,Home Office,Office Supplies,4,1695.4774200000002,0.09,1015.6374200000001
2023-02-17,East,Corporate,Technology,3,1430.615466,0.07,554.7054659999999
2023-04-09,North,Home Office,Technology,4,646.51188,0.14,96.87188000000003
2024-05-17,North,Home Office,Office Supplies,0,715.1961320000001,0.08,715.1961320000001
2025-06-12,Central,Corporate,Technology,3,868.35672,0.08,746.94672
2023-09-15,East,Corporate,Furniture,3,161.31662400000002,0.02,-53.93337599999998
2025-04-23,Central,Consumer,Furniture,6,1985.2836120000002,0.025,1441.413612
2023-05-01,Central,Consumer,Furniture,5,1614.5547000000001,0.13,617.8047000000001
2025-03-20,North,Consumer,Furniture,2,452.17683000000005,0.19,401.85683000000006
2025-09-04,North,Corporate,Technology,5,1639.7115,0.02,1556.0614999999998
2025-10-15,South,Corporate,Furniture,6,2667.84714,0.02,2237.34714
2023-08-29,East,Home Office,Technology,2,163.82268000000002,0.16,110.02268000000002
2024-04-27,East,Consumer,Office Supplies,4,61.2789,0.17,-506.76109999999994
2024-03-06,Central,Corporate,Furniture,14,5044.020030000001,0.15333333333333335,3752.960030000001
2023-08-27,South,Corporate,Furniture,7,2264.6389500000005,0.1,861.2089500000004
2023-10-31,North,Corporate,Furniture,2,481.96224,0.15,213.22224
2023-10-25,West,Corporate,Furniture,4,594.7095,0.05,258.74950000000007
2023-03-17,North,Consumer,Furniture,1,213.12456000000003,0.18,8.57456000000002
2025-09-25,East,Consumer,Office Supplies,3,397.95888,0.08,-32.75111999999996
2024-10-03,Central,Corporate,Office Supplies,3,1016.9577000000002,0.1,530.6877000000002
2023-10-10,Central,Home Office,Technology,8,538.9822200000001,0.01,-1327.0177800000001
2024-12-03,Central,Consumer,Office Supplies,7,250.556229,0.07,-268.0037709999999
2024-07-28,North,Home Office,Furniture,7,2098.0898400000005,0.02,555.9198400000005
2023-01-12,North,Home Office,Technology,4,1120.8806400000003,0.12,-24.87935999999968
2023-05-21,Central,Corporate,Technology,7,2775.08,0.0,2678.83
2023-01-17,East,Home Office,Furniture,5,804.9,0.11,-424.69999999999993
2024-04-09,Central,Consumer,Technology,3,38.29851000000001,0.03,-277.39149
2025-09-07,West,Consumer,Furniture,6,2483.26584,0.08,2289.94584
2023-03-31,Central,Corporate,Office Supplies,3,204.741495,0.17,-254.67850499999997
2025-03-14,East,Corporate,Office Supplies,5,103.3296,0.04,-965.5204000000001
2025-03-06,East,Home Office,Technology,2,787.27383,0.07,728.77383
2024-09-21,Central,Home Office,Technology,0,923.86272,0.11,923.86272
2025-08-27,West,Corporate,Technology,5,882.6914250000001,0.19,-351.8085749999999
2023-07-14,West,Home Office,Technology,3,1165.48992,0.03,620.6599199999999
2023-08-16,North,Consumer,Furniture,9,3506.5391580000005,0.045,2330.0691580000002
2025-11-10,North,Home Office,Furniture,7,2354.2579200000005,0.08,1852.0079200000005
2023-06-14,Central,Corporate,Technology,4,872.844,0.0,-292.67599999999993
2025-10-08,South,Home Office,Office Supplies,3,386.40375,0.1,28.56374999999997
2023-08-12,East,Corporate,Office Supplies,7,1852.9024150000005,0.09,1284.7824150000006
2025-08-07,South,Corporate,Office Supplies,4,400.51493999999997,0.13,243.95493999999997
2025-11-19,West,Consumer,Furniture,3,1161.9234000000001,0.1,553.1334000000002
2023-02-14,East,Home Office,Furniture,4,1271.75454,0.07,993.9945399999999
2023-02-03,West,Home Office,Furniture,1,75.03615,0.18,-192.41384999999997
2024-10-14,North,Consumer,Furniture,4,949.7200160000001,0.03,175.00001600000007
2025-04-09,East,Home Office,Technology,13,3102.7468720000006,0.10750000000000001,1475.2468720000002
2023-08-09,Central,Consumer,Technology,7,2385.4983600000005,0.08,2078.5483600000007
2024-11-22,South,Home Office,Furniture,3,1421.77233,0.11,1206.52233
2024-03-16,West,Home Office,Office Supplies,3,1199.197125,0.11,469.0871249999999
2023-05-28,North,Corporate,Office Supplies,5,2172.65895,0.015,1319.08895
2025-12-09,East,Corporate,Furniture,3,575.3764800000001,0.04,478.71648000000016
2024-09-29,West,Home Office,Office Supplies,3,1360.55556,0.09,589.6455599999999
2023-10-05,Central,Corporate,Furniture,9,2389.72384,0.12000000000000001,993.5538400000003
2024-08-11,Central,Corporate,Office Supplies,3,40.88889000000001,0.18,-820.02111
2024-10-10,Central,Consumer,Furniture,3,606.8594879999999,0.04,552.589488
2024-09-09,North,Consumer,Office Supplies,8,2065.9795200000003,0.19,-44.34047999999984
2023-05-15,North,Home Office,Office Supplies,6,981.8392500000001,0.05,870.1792500000001
2024-05-04,North,Consumer,Technology,4,165.672808,0.14,-850.167192
2024-04-22,Central,Consumer,Furniture,5,2312.5355000000004,0.15,1334.5355000000004
2024-02-19,East,Home Office,Technology,6,1658.845824,0.06,797.605824
2023-07-06,South,Consumer,Furniture,11,1478.9993679999998,0.08,-722.9706320000001
2023-05-10,Central,Home Office,Technology,4,1534.9740000000002,0.08,1027.9340000000002
2023-11-12,North,Corporate,Furniture,8,2438.235975,0.025,989.2359750000002
2023-05-24,Central,Corporate,Furniture,4,1360.74666,0.09,558.78666
2023-01-16,North,Corporate,Furniture,5,2051.87801,0.09,1045.57801
2025-07-15,East,Corporate,Technology,4,761.7946320000001,0.19,559.714632
2025-06-25,Central,Corporate,Furniture,7,2950.29378,0.02,1284.14378
2023-12-07,North,Corporate,Furniture,4,370.80582,0.17,-667.39418
2023-01-04,West,Consumer,Office Supplies,2,131.472612,0.07,75.672612
2023-11-02,West,Corporate,Office Supplies,3,141.758505,0.07,24.338505000000012
2025-06-26,East,Home Office,Technology,2,448.97159999999997,0.16,283.61159999999995
2024-08-29,North,Consumer,Technology,7,2806.3203300000005,0.16,1501.5203300000003
2025-09-18,North,Corporate,Office Supplies,11,727.8262,0.05,-1273.6338
2024-07-12,Central,Consumer,Furniture,6,1136.97408,0.12,-25.10591999999997
2024-09-09,North,Corporate,Furniture,3,878.86656,0.03,824.23656
2024-12-11,Central,Consumer,Office Supplies,4,145.3032,0.1,-1044.3768
2024-02-14,North,Consumer,Technology,13,3541.295475000001,0.14500000000000002,2826.2754750000004
2024-05-07,West,Consumer,Furniture,4,438.15216000000004,0.05,-336.56784
2024-05-04,Central,Consumer,Furniture,9,4080.2711249999998,0.09000000000000001,2835.391125
2025-03-05,Central,Consumer,Furniture,13,4189.10403,0.125,1824.55403
2023-07-01,North,Home Office,Office Supplies,5,2089.7987000000003,0.18,958.7487000000003
2025-08-19,East,Home Office,Furniture,4,482.94791999999995,0.16,-527.61208
2024-10-17,East,Consumer,Technology,3,239.11272000000005,0.12,-141.16727999999998
2023-01-30,North,Home Office,Furniture,9,2771.2664640000003,0.085,1510.3964640000004
2025-04-24,East,Consumer,Office Supplies,5,2206.16024,0.03,2144.0602400000002
2023-10-30,East,Consumer,Office Supplies,8,2568.0186000000003,0.12,1274.8586
2023-07-04,Central,Home Office,Furniture,1,449.52468000000005,0.17,443.90468000000004
2024-04-12,Central,Corporate,Furniture,8,1639.422008,0.11,581.1020080000001
2025-01-23,North,Consumer,Technology,0,447.02,0.02,447.02
2023-12-29,East,Corporate,Technology,3,712.45152,0.14,560.8915199999999
2023-12-02,South,Home Office,Technology,3,1092.609,0.1,815.0189999999999
2023-06-11,Central,Consumer,Office Supplies,8,2868.9531199999997,0.14,752.4731199999997
2023-01-12,North,Corporate,Furniture,6,2372.840035,0.06,811.590035
2024-08-10,Central,Consumer,Technology,4,1634.3502,0.18,646.7502000000001
2024-05-19,East,Home Office,Technology,4,429.74888,0.14,-119.89112
2025-02-26,East,Corporate,Office Supplies,5,1053.844,0.14,1002.2940000000001
2024-07-31,South,Home Office,Office Supplies,9,1053.224433,0.17,700.9644330000001
2023-11-17,Central,Home Office,Office Supplies,8,2554.25166,0.125,1138.53166
2025-07-11,West,Corporate,Furniture,5,1557.721,0.06,872.721
2024-07-22,East,Consumer,Technology,3,1275.4664999999998,0.1,1108.3664999999996
2026-01-06,East,Corporate,Technology,5,1152.6243299999999,0.01,39.72432999999978
2025-05-20,South,Consumer,Technology,2,318.51225000000005,0.19,68.39225000000005
2023-10-07,South,Consumer,Office Supplies,4,1598.64768,0.04,986.0876800000001
2024-11-04,North,Corporate,Office Supplies,0,2816.8789319999996,0.115,2816.8789319999996
2023-11-28,Central,Consumer,Technology,5,1044.4,0.08,631.0
2024-09-30,East,Consumer,Technology,10,1377.196275,0.14500000000000002,678.0462750000002
2025-04-27,East,Consumer,Office Supplies,2,333.1031,0.15,295.8831
2024-03-15,Central,Home Office,Office Supplies,6,982.213776,0.19,747.373776
2023-06-13,Central,Home Office,Furniture,4,1079.0265200000001,0.18,950.1465200000001
2023-07-14,Central,Corporate,Furniture,3,332.877,0.15,260.817
2024-04-24,East,Home Office,Furniture,8,1987.52904,0.07,20.169039999999995
2023-05-03,North,Home Office,Office Supplies,4,967.744808,0.17,-90.49519199999997
2024-11-29,West,Consumer,Furniture,3,1059.318618,0.06,263.50861800000007
2024-12-10,East,Corporate,Technology,6,255.22581600000004,0.19,-1249.754184
2025-06-30,South,Consumer,Furniture,2,191.98710400000002,0.06,-376.53289599999994
2023-11-13,Central,Consumer,Office Supplies,2,224.328282,0.13,187.108282
2024-11-11,Central,Consumer,Furniture,3,1244.46,0.15,809.7
2024-09-07,East,Consumer,Technology,5,950.2174000000001,0.11,815.7174000000001
2025-02-06,North,Corporate,Technology,4,1654.187472,0.16,937.6674720000001
2023-07-25,East,Consumer,Furniture,5,222.31545000000003,0.02,-1104.0345499999999
2025-04-26,Central,Home Office,Office Supplies,3,536.92065,0.1,-75.10934999999995
2023-02-12,Central,Consumer,Office Supplies,5,1871.6082000000001,0.16,1105.9082000000003
2024-04-20,Central,Consumer,Furniture,6,1663.9599960000003,0.19,808.0599960000002
2025-03-10,Central,Consumer,Technology,0,1975.8081,0.08,1975.8081
2023-11-22,Central,Home Office,Technology,4,1472.5722,0.05,988.8522
2025-04-16,Central,Consumer,Furniture,8,2471.5781,0.085,960.6981000000003
2024-05-22,West,Corporate,Furniture,3,346.471671,0.09,-422.3983290000001
2024-08-30,West,Consumer,Office Supplies,4,2042.3106000000005,0.01,1325.0706000000005
2024-07-19,North,Consumer,Technology,13,4952.771508000001,0.11,4458.901508000001
2023-02-23,Central,Consumer,Office Supplies,1,245.446425,0.15,164.726425
2023-01-08,North,Home Office,Furniture,3,616.7769300000001,0.13,-185.5730699999998
2025-08-04,Central,Consumer,Furniture,2,60.7971,0.15,-3.6428999999999974
2023-07-07,Central,Consumer,Furniture,5,1096.0752,0.04,134.3252
2024-12-09,North,Consumer,Furniture,3,147.9258,0.07,-263.0742
2023-07-31,Central,Consumer,Office Supplies,2,780.904832,0.08,233.92483200000004
2023-08-31,Central,Home Office,Furniture,1,366.92226000000005,0.1,118.24226000000004
2025-09-13,North,Consumer,Furniture,0,750.0216360000001,0.09,750.0216360000001
2023-06-20,North,Consumer,Technology,12,2160.59778,0.14,604.4977800000004
2023-07-07,West,Consumer,Furniture,3,865.7182800000002,0.18,848.8582800000001
2023-02-21,West,Home Office,Furniture,4,241.14156,0.17,-742.5384399999999
